what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381326462610
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381326464076
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381326464077
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1381326465110
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381326465110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381326477418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381326484888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381326490066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381326492635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381326496862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381326501424
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381326501527
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381326501553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381326506189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381326509313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381326515804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381327123215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381327127981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339486513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339490794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339496619
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1381339504131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339509420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339509472
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1381339517485
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1381339519673
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1381339523811
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1381339524365
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1381339538454
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381339545581
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1381339547610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339561030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339561413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339586349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339595810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1381339595875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1381339595875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339596855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339629570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339629903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339632651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339634012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339637687
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381339651475
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1381339652733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339663757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339669648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339675080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339708787
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1381339716074
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.copy.qualified.name",1381339716797
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381339717950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381339722687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339725878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339764689
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1381339771489
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1381339771648
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1381339771753
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1381339771794
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1381339771987
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1381339772345
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1381339772364
started,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1381339772447
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1381339773663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1381339774445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381339776664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381339817677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1381339831860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381339835007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339838990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339841308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381339842960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339847573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339847665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339854214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339870840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339876490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381339900425
