what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1380212501959
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380212502187
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380212502216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380212506481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380212508745
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380212521045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380212521491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380212522543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380212523188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380212584399
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380212584408
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380212586253
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380212587279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380212602946
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380212604530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380212605790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380212608293
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380212615599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380212624034
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380212624740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380212625825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380212628299
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380212630929
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380212630929
