what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497722087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381497725408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381497731768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381497732858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497734938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497738458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381497741819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497743819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497761689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381497768790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497770450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497773960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497789971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497790171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381497796051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381497797521
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1381497799721
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381497802161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381497803011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381497807221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381497817061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497820051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497827771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381497831152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497833082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497859672
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381497860943
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381497862133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381497867463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381497879803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381497880653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381497883903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381497885103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381497889113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497894453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497939713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497942133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497951033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1381497969293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381497970713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381497970953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497972373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497972953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497974684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497981095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497993275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381497994835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381497998737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381498000157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381498008017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381498009487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381498010377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381498016387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381498026338
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381498041358
