what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380317992682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380317993591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380317994961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318001127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1380318010494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380318012008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1380318020752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380318022172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380318024577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380318025376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318026846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318042337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318043901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318061226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1380318068711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380318069888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380318075440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1380318078743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380318080969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380318081733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318083345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318087605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380318099682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318138774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318231163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380318233365
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380318235572
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380318244636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318246967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318251690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1380318262431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380318265438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1380318271524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380318274295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380318276069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380318277006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380318286896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380318289919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1380318303971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380318305783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380318318696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318323197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318358304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380318366425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318368699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318431766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380318440739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318442355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318446830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380318450969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1380318460870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380318461911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380318462620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1380318465186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380318467343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380318474187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318475492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318475672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380318478200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1380318481048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380318483101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380318483910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1380318488378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380318489889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380318493810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318494801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318494981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1380318498411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380318500730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380318501569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318502703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318510342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380318534924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380318555976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318558112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380318563019
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380318573239
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380318575309
