what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496159402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496160002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496161542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496170032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496356502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496388822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1381496395582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496398442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496411042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496411252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496412202
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381496413132
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381496415292
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381496416412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381496420832
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381496422082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381496423072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496424152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496450082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496473722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496481872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496484313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496484423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496484873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496517333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496521503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496525103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496525243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496525793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496529403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496529533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496531823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496536033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496542283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496550003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496551983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496552073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496552583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1381496554793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381496556153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496556983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496570353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1381496572343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1381496577953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1381496581563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496582433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496582583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496584233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496588173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381496593623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381496594583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496600953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496613323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496630943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496640333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1381496645133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381496646183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496646913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1381496648773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496649683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496650423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496651553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1381496662223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496664113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496664283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496671533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496671713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496673303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1381496679483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496680473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496680653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1381496682983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496683613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496683773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1381496685943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496686563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381496686603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381496687803
